6893,grpe util util selection list utilis autoris acce model
6894,recherch list meti emplois activit competent post budgetair agrand taill list
6895,emploi meti filtr meti obsolet tous cas acce vi filtr direct
6896,messag enregistr pas comprehensibl
6897,typ msg envoy lor sais incomplet pas standard
6898,ajout bouton deconnexion
7755,ger vrai piec joint
6900,resultat calcul gros volum prevoir cumul faux
6901,impossibl recalcul projet calcul
6902,demand intempest enregistr sort ecran rattach projet
6903,mem lis utilis devalo devalo depreman
6904,annul devalo annul obligatoir depreman
6905,impossibl retir rattach projet
6906,pobj extract ecras sur projet
6907,utilis une recerch avec march plantag
6908,question continu doit propos choix
6909,consult bulletin doit etre accessibl tout projet calcul
6910,faut enregistr fois projet pouvoir lanc calcul
6911,impossibl sais modif enfant exist
6912,projet ete selection eme ecran recherch alor valid automat ecran
6913,declench even onclick aleatoir blradiobutton
6914,sous firefox entet colon est pas aligne avec colon
6915,manqu colon agent popup affich absenc lie
6916,list evt presais propose incoherent
6917,enregistr perio cong mat chevauch absenc exist msg erreur affich incorrect
6918,list colon evt rattach revoir
6919,initialis nom enfant cre nom agent
6920,activ bouton tableur doit pouvoir etre realis focus une list
6921,trait pre sais element pai
6923,gestion absenc pag affich vid
6924,fich posit admin cas
6925,consol lor test envoi mail utilis adress expeditric parametre
6926,consol parametr enum sont ormais sais vi une list deroul
7757,dupliqu partag procedur
6929,le list categorise san filtr affichent plus
6930,impossibilit specifi cod element selection arborescent compos blcustomtreepanel
6931,trac renomm them trac list metho
6932,control concord dat debut fin traval
6933,le bouton geolocalis doivent apparaitr creation
6934,onglet identit quick search categor select list ferm fenetr recherch
6935,vois coherent dat delib
6936,champ affich dynam
6937,msg confirm enregistr pas envoy
6938,agrand colon mont extract excel
6939,plantag lor consult bulletin projet
6940,pag meti fenetr gestion ouvr list rest affiche
6941,onglet utilis budget modif affichag
6942,diver repris
6944,accessibilit modul gpec
6945,modif libel eng msg confirm enregistr pas envoy
6946,ouvertur fenetr parametrag annuel propos automat recherch
6947,enregistr mettr jour titr fenetr
6948,affichag list utilis tout largeur tlist
6949,consult bulletin libel collectivit part ecras bulletin
6950,blchoixlistetordr nombr lign list sort inchange
6951,affichag popup avanc lign correspond demand analys
6952,bltextboxdatepick remont aucun notif cas chang
6953,recherch scenario rattach rattach automat uniqu candidat
6958,consol rajout onglet permet test etat licenc different modu
6954,alert affiche fermetur recherch scenario alor a aucun modif
6955,pag meti sous onglet method permettr obten pag meti a part son identifi
6956,bouton geolocalis bandeau ouvr nel fenetr affich rien dedan
6957,requet serveur dan listmodel getdatafrommodel amelior version
6959,messag confirm fermetur phas pag meti
6960,faut orthograph glisse le msg
6961,recherch march mal filtr tier
6962,lor recherch nom achat march renseign list vid
6963,impact ajout fireclearalldatachang idatachangelisten clear dat chang tout hierarch onglet onglet
6964,mont tronqu recherch engag
6965,recherch imput recet toujour vid
6966,suppress oper affich libel recherch noir
6967,ecp recherch lign depens recuper oper
6968,ecp recherch lign engag san mont
6969,manqu colon valid
6970,valid projet fait
7653,ecp libel element compos imput doit etre recuper bu
6971,revoir affichag comport fenetr recherch
6972,impossibl enregistr ferm ecran consult projet
6973,ecp problem enregistr taux tva
6974,revoir ecran recherch
6975,a permanent bas ecran triangl roug point interrog
6976,revoir ecran principal valid
6977,valeur trop combo vis dfc fenetr cyc
6978,trop valeur combo correpond fenetr etap
6979,charg list plant gros volum
6980,collectivit defin defaut doit etre selectionne
6981,calcul mandat doivent partag mem fichi rapport lis
6983,ecp recuper echeanci oper a
6984,ecp peut cre engag ponctuel provisionnel san tier idem anticip
6985,le oper valid doivent etre automat enregistre
6986,ecp section appar recherch imput
6987,ecp doit control imput fonction section calendri
6988,affich cription projet plusieur lign
6989,champ agent doit etre accessibl
6990,budget doit etre propos combobox budget
6991,affichag list revoir
6992,recherch ramen rien
6993,initialis compos imput
6995,acce detail projet
6996,revoir init criter recherch titr
6997,list recherch scenario limit occurent
6998,interdir calcul si projet valid
6999,interdir fermetur ecran attent croix
7000,creation une localis
7001,ajout criter typ etat fenetr recherch mult vu
7002,centr titr colon
7003,faudr rafraich etat projet celui vient etre calcul
7004,onglet valeur ajout imput
7005,resultat revoir affichag list
7006,imm sais propriet
7007,amelior forc visualis ouvertur phas
7008,bulletin tri affichag
7009,lanc calcul mod client fonction
7010,affichag bulletin trop long
7011,retour recherch projet collectivit dispar
7012,interdir suppress projet calcul ete lanc moin fois
7047,comment modifi element pay sais
7048,urgent manqu meti post univer incident
7014,list projet tri cod projet
7015,resultat recherch multiview affichag revoir
7016,gestion even inter phas
7057,control anne mois cour revoir
7018,modif engag san tier pos problem
7019,blabstractliensimpl bltextbox setenabled
7020,le criter typ etat facult
7021,item le cumul onglet imput toujour
9160,filien creation lign mouv lie engagment referenc exercic effet march reconductibl
7023,item cumul factur lieu valoris
7024,item sen cumul constat
7025,item detail cumul engag provisionnel vid
7026,plusieur occurent affiche alor un projet concern
7027,titr colon pas aux norm
7028,ajout criter recherch dat even
7029,le total pas calcu
7030,deplac budget goup box compos imput
7031,affich compos imput colon list
7032,erreur authentif
7033,planning absenc fonction plus
7034,planning fonction
7035,certain list affichent plus
7036,plantag batch
7037,contenu fichi resultat
7038,propos scenarios presais recherch
7039,impossibl ajout modifi famill
7040,initialis nom famill ecran recherch enfant
7041,initialis period fin
7042,trait incomplet situat enfant
7043,construct cod part cpteur about
7044,lorsqu recherch tier eng recet list contient tous tier
7045,le onglet sortent pag
7046,bltablelistsaisiss select impossibl lign creation lign engag
7049,demand amelior ajout objet incident
7050,problem web carrier incident
7051,demand messag alert mission cree seul etap incident
7052,mission ajout signet ac incident
7053,xnet archivag donne incident
7054,pouvoir sais dat discontinu sais absenc direct incident
7056,parametr seuil utilis calcul arrond class numeric numericgwt
7063,agent competent gpec colon non conform maquet
7064,agent taill led revoir
7065,agent qualif enregistr impossibl donne obligatoir
8434,erreur techniqu lanc appliqu option import fichi cnfpt
7067,msg enregistr necessair envoy onglet ne permet enregistr
7068,la gestion anne mois cour
7069,impossibl supprim even rattach projet non calcul
7070,recherch correspond aux criter
7071,regress sur bltextboxdatepick
7072,regress bllistbox du fonction tri
7074,gcimp impact xnet
7398,calcul occup bouton recalcul post deplac
7076,financ post travail popup modif mem a
7077,list depass disponibl problem affichag
7079,list depass disponibl suppress impossibl
7080,initialis champ percalc
7081,charg detmand
7082,imput nap incorrect
7083,moteur messag confirm correspondent parametrag
7084,valid pa detmand
7085,list depass disponibl identifi typ depass
7086,bulletin donne correspond autr projet affiche
7094,problem creation lign vi import
7095,lor import moteur pas appel
7097,integr compos lien simpl visualis element filtr
7098,revoir compos imputationmasqu gestion ordre affichag
7099,blfileuploadpanel aucun inform erreru upload
7100,recherch quick search bouton list retournent mem
7102,gcimp impact web dossi agent
7103,gcimp impact web control agent
7179,consult doit permettr modifi detail
7104,correct bug
7105,correct bug
7107,rejet libel messag inconnu severit messag revoir
7108,impossibl enregistr rattach scenario ete rejet autr projet
7109,affich evt presais rattach tri nom prenom
7110,onglet imput tier repr enregistr
7111,messag dat revoir pb to string
7263,financ dat debut non renseign epar defaut
7114,messag control dat revoir messag
7115,recherch lign engag retourn trop lign
7116,lien simpl indiqu donne sais cod libel partour a lien simpl gpec
7117,financ ergonom revoir
7118,financ problem affichag dat dan messag
7267,enregistr post travail contro dat affect ouvertur post
7120,financ q lien simpl post budgetair fonction
7121,affect post budgetair cas est le bon affichag donne dej renseigne
7122,affect sur post ergonom
7123,affectaion post messag inform revoir a valid
7124,chang collectivit le onglet assoc ancien collectivit doivent etre ferm
7125,agent competent gpec
7126,agent qualif
7127,agent diplom gpec
7129,pouvoir attach piec joint concour examen cv agent
7451,rel recherch servic non filtr collectivit dat validit non pris compt
7131,null point except bletextbox dat pick
7132,correct bug sur sais lign part
7133,separ rapport devalo depreman saut pag
7134,menu list scenarios rattach propos tout action
7135,modul net format session gestion particip incident
7136,mission question visualis commentair etap incident
7137,pouvoir modifi archive incident
7138,selection collectivit defaut ecran recherch
7139,item bouton analyt visibl alor licenc an errone
7140,item list arbo analyt devr affich cel activ budget connexion
7141,item non heritag ventil analyt imput ver engag
7142,item ventil partiel possibl devr etre
7143,tous agent rattach propos projet manuel
7144,item situat bloqu suit non sais ventil arborescent obligatoir
7145,recet nouvel version parapheur
7146,gestion openoffic
7147,item sais arborescent obligatoir budget interdit imput exige tord
7148,permettr consult detail scenarios rattach
7149,bltextboxdat helpertext pris comm pattern formatag defaut dat
7150,creation possibl co minuscul
7151,chang ordre champ ecran select edit imput compt budgetair
7152,fair apparaitr detail piec cite msg empechent suppress
7153,envoi msg dernier lign engag supprime
7154,lorsqu seul acce possibl gris champ fair apparaitr gomm corbeil
7155,pouvoir memoris select lor lanc edit
7156,test integr parapheur
11066,liq tout factur eng mis jour lor modif tier
7157,repris niveau competent ordre gener
7158,imm gestion histor
7159,correct bug sur sais lign part
7160,implement habilit
7161,recherch list criter valid fonction correct
7162,mis jour temp non complet post
7163,affect effectu repris post null
7164,creation domain repris topp oui meti activit competent
7165,motif post budgetair tru boolean creation motif repris
24846,saint den factur bureau tach fair
7167,impact gestion mouv
7168,impact batch filien
7169,impact report
7170,impact filien
7171,impact bo
7172,clotur post le post dat fin financ clos
7173,impact edit ksl
7174,epa aid lign insuffis list organ
7176,problem bas dijon
7177,competent san natur competent non repris
7178,natur competent taggue cnfpt non pris compt comm donne cnfpt
7180,longueur cod hor sais limite carater
7181,list enfant pre sais doit etre vid creation
7182,recherch enfant fonction
7183,objet criteriadto pas bien initialis
7184,splitbutton affich list action sus bouton bas pag
7186,pouvoir clotur supprim element sais pre sais
7187,recherch ramen projet doubl
7188,calcul resultat un scenario avanc echelon
16456,list financ limite typ financ g
7284,imm pag meti accueil compt toujour affich
7191,repris risqu zon ete rajoute vaccin risqu examen risqu
7192,erreur sgbd connexion interrompu instruct ferme
7193,disquet coupe bouton droit apparaissent
7194,ecran recherch even presais pas propos creation scenario
7195,integr nouveau criter recherch scenario ecran valid
7196,cliqu champ numer typ mont selection valeur dej exist
7197,cliqu champ numer typ mont selection valeur dej exist
7198,enlev titr groupbox minuscul
7199,le tab histopai detmand mis jour
7200,modif taux tva remet mont tva
7201,scenario appar doubl
7202,faut affich evt libel presais
7203,le accent sont illisib dan msg erreur
7204,utilis modul onglet autr affichag list scenarios
7205,imm sais mont msg erreur incoherent
7206,imm propriet msg anne acquisit anne cour doit etre envoy modif
7207,imm sais propriet champ gris mvt exist
7208,imm sais mont quantit doit etre obligatoir
7209,engag ponctuel referenc engag anticip mont superieur celui
7210,recherch utilis sur creation model
7211,info bull imput fonction appar
7212,possibl cre lign san eng alor imput declare gere
7213,lexiqu non pris compt
7214,cumul engag anticip voit ete consomm engag ponctuel
7215,temp ajout option suppress demand incident
7216,possibl utilis model alor a droit
7217,recherch retrouv engag san tier
7218,voit libel environ lequel position
7219,imm gestion dat dat msg formate correct
7220,peut don droit acce model auquel acce
7221,prevoir oblig utilis utilis model
7222,imm gestion dat ascenseur cach gomm filtr
7223,imm gestion frais seul cod typ frais appar
7225,imm gestion frais entregistr cre aliment list
7226,imm gestion frais mont tva obligatoir opal
7227,modif tier avant sais lign
7228,imm gestion frais mont tva toujour gris
7229,imm gestion frais total different total
7230,erreur sur control depass disponibl
7231,gestion model lor utilis model present ecran sais champ renseign
7232,tach ger mod gestion mod habilit
7233,dan mod rajout oper
7234,recherch imput voit mem imput non val exercic
7235,impossibl cre engag recet erreur index siz
7236,lorsqu fait list engag rendr parametr list inform affiche ecran
7237,export excel cellu format standard lieu text
7238,amelior affichag situat
7239,pouvoir referenc engag anticip provisionnel valid
7240,remplac dupliqu mouv dupliqu engag
7241,le cumul mis jour lorsqu fait avanc engag
7242,bouton supprim oper list engag
7243,lorsqu supprim lign engag mont initial pas conserv
7244,utilis droit phas calendri peut neanmoin supprim engag atteint cet phas
7245,evolu gestion imput
7248,item total mouv affich budget ttc
7249,item plantag enregistr sold lign
7250,creation psot budgetair pert inform enregistr
7251,recherch gra vi lien simpl
7252,control entre dat deliber dat consomm est inform une erreur
7253,item peux modifi dat calendri valid mouv
7254,item compteur facult doit oblig sais numero mouv
7255,item compteur mouv enregistr mvt simultan
7256,accueil engag ai derni mouv lorsqu rafraich
7257,imput budget non filtr colectivit
7258,ergonom imput multipl
7259,imput chevauch dat
7260,imput suppress multipl impossibl
7261,imput multipl coch non modifi dan certain cas
7262,item si ajout tier provisoir san tier
7264,financ list doit etre trie dat decroiss
7265,item recherch rapid tier
7266,fianc ergonom
7268,item acce concurrent plantag enregistr lign mouv ponctuel provisionnel
7269,modif post travail financ existent
7270,affect post mettr taux null si post renseign
7271,imm sais mont format champ quantit incorrect
7272,imm sais mont onglet valeur affich
7273,imm sais propriet mis pag champ affichag
7274,imm gestion dat affichag bouton cre gris
7275,imm sais mont champ doivent etre gris affichag
7276,imm propriet recherch immo princip select list ferm fenetr recherch
7277,ecp mauv typag habilit c
7278,securityhelp checkro oubl phasecod bascul cor
7279,imm list immos rattache select lign ouvr fenetr modif
7280,imm sais mont dure amort remis zero apre msg faibl valeur
7281,imm gestion frais faut orthograph msg titr revoir dbom
7282,imm gestion frais entregistr cre initialis boit coch
7283,selon referentiel ergo tout recherch doivent etre lik cod
7285,imm recherch immobilis disquet popup criter avanc ferm fenetr
7286,recherch march retourn list attendu
7287,affich autr pag erreur lor acce a workflow inexist
7288,rattach piec joint mission gift
7289,msg confirm enregistr envoy mem aucun modif fait
7290,npe lor creation bltextboxdatepick
7291,lign sais rapid mont ttc pas calcul automat
7292,quicksearch premi clic zon sais taill cel modif
7293,dateutil method datetostring prend compt infinit dat
7294,quicksearch sais premi caracter zon recherch fait perdr focus selection caracter tap
7295,raccourc clavi pouvoir quitt dialog box touch echap
7296,raccourc clavi pouvoir lanc recherch rel la touch entre
7297,rel position curseur premi champ criter
7298,budget exercic environ connexion seul consult possibl gris bouton bas list
7299,action delet execute pani raffraich list dehor pani
7300,le justif cumul correspondent toujour cumul
7302,affichag list
7303,calcul mod client decalag parametr
7304,bulletint le pied bulletin
7305,manqu projet manuel
7306,calcul calcul mod client ra
7307,period rappel pas affiche
7308,tri
7309,mont faux projet rappel
7310,impossibl enregistr sur une creation
7311,nombr agent faux lign occup post travail
7312,suppress post travail effet occup
7313,messag erreur affect secondair valid
7314,taux affact post travail init zero pat deuxiem sais
7315,control occup superieur la fich agent affect post
7317,item recherch lign eng initialis valeur exercic
7318,problem occup agent plusieur post perio different
7319,depuis cor certain pag affiche scroll vertical correct ok temporair not
7320,item aucun messag confirm depass eap echeanci
7321,rajout bouton recalcul post sus list taux occup
7322,item mauvais appel habilit sur grp
7323,imm affect mep libel servic
7324,problem log andre
7325,le bouton geolocalis fonctionnent plus
7426,affect agent cas pag affich
7327,messag grad appartient list gra defin post
7328,rep parfois mod appliqu web
7329,lor enreg entet control sen tier
7330,effet sapin noël clignot moment affichag bureau accueil
7331,lor modif tier entet except retourne
7332,item mauvais unicit alert
7333,item erreur creation lign engag doit gener alert
7334,le imag cor doivent etre bundle coreimageresourc
11769,plantag creation pre mandat
7335,textformatutil commentair complet sansaccent gestion tous accent mem polon ajout metho
7336,pop alert aucun parametrag norm ergonom
7337,recalcul occup apre avoir chang temp travail post
7338,depuis passag cor impossibl ouvr pag parametrag absenc
7339,ajout method getnbjoursbetween dateutil cot gwt
7340,bllisteetdetail possibilit contol largeur list compos
7341,scenario depart occup pas affecte
7342,agent sort bouton recalcul occup march
7343,recherch lien simpl immobilis retourn mem info
7349,item non aliment dat prevu mvtdat
7345,affich messag user friendly plutot pag blanch lorsqu constructeur phas erreur
7346,elimin system rebind phas herit cor
7347,prendr compt situat post calcul occup
7348,erreur orthograph messag charg
7357,refacto coeur petal
7351,item non emiss alert par servic
7352,imput la modif imput multip
7353,imput chagn dat fin imput chevauch possibl
7354,list utilis modif filtr criter recherch reven pag pagin
7355,le infos rapatrie sais la lign eng anticip rattach disparaissent
7356,imput messag dat debut
7358,acce tous histor lien acced histor barr titr a histor
7359,affect secondair idem affect principal
7400,pe budget evolu ecran
7361,abstractbldialogbox ger method confirmcloseallowed
7362,post affichent sur dossi carrier synthet
7401,pe budget creation fichi ebparm txt
7364,fich arrive depart motif previsionnel san dat
7365,imm creation immo apre sais mt puis enregistr seul visu possibl imput
7366,taux fich affect post mal initialis
7367,imm enregistr imput ferm fenetr
7368,rel matriucl sais agent zon agent declanch recherch agent
7369,imm control existent moin imput correspond champ sais
7370,imm lorsqu cod imput renseign champ masqu initialis ceux imput
7371,imm servic gestionnair devient servic tinatair
7372,affichag libel erron item accueil acce aid lign depuis bureau budget principal
7373,lien ver post encadr psot travail lectur seul non visibl
7374,affichag occup post travail
25327,dolto invers question lor fermetur phas ete modifie
7378,item ajout infort ttc cumul mouv
7442,item budget affich a tort depass imput affich ttc
7380,imm msg complet
7381,prevoir list supplementair list uniqu entet engag
7382,propos sais march immobilis sus list afin permettr sais rapid
7383,permettr affichag detail compos imput entet detail choix utilis
7384,gestion histor ajout even non li
7385,item modifi affichag mont mouv provisionnel anticip
7386,item disponibl mvt anticip mis jour qd consomm
7387,item mouv anticip provisionnel affich list mouv ponctuel rattach
7388,modif multip detail imput
7391,modifi select imput
7389,item control tva entre mvt anticip provisionnel mouv ponctuel rattach
7390,ger habilit affichag onglet
7392,item recherch echeanci filtre fonction
7410,item different entre cumul justif
7394,item confus entre exercic eap celui affect
7395,imput messag erron dat conso
7396,imput dat consomm
7397,imput faut orthograph frapp
7399,affect post affect secondair cas rendr post budgetair non obligatoir
7402,affect lien ver post secondair ajout nb affect secondair fin lien
7403,pe budget integr chain mex
7404,pris compt ttc mouv comptab
7405,correct mant sfau sprint
7406,correct mant jgab sprint
7407,item modif possibl engag mandat
7408,post travail specificit post encadr agrand colon list pop
8339,pu sais imput une nouvel lign san elle selectionne
7411,bltablelist implement ormais hasresizehandler permet mettr ecout chang taill
7412,lectur seul lien simpl bouton action associ appar gris cach
7413,suppress affect messag
7414,affect post revoir messag plusieur agent nomm mem post
7415,mettr singleton workspac generalis utilis
7416,redevelopp blscrollpanel
7417,ctool mod client fichi resultat sont plus ouvert fin execu
7424,item complet libel disponibl eap
7425,item supprim bouton situat tier depuis onglet cumul
7427,item creation lign mouv mis jour cumul march
7429,item plantag sais cod mouv
7430,sais symbol euro affichag carr apre enregistr bas
7431,item revoir disponibl oper
7433,bltablelist revoir align
7434,export xl formatag cellul caracter special
7436,histor post travail renomm action cre versio
7437,historis post travail pop messag revoir
7438,clotur post messag pop a mettr gras
7439,item plantag lor recherch imput depass capacit
7440,modul e engag voit plus quel budget connect
7441,item disponibl imput bas etendu faux budget
7443,rel reinitialis reinitialis donne taux
7444,item impossibl consomm mouv anticip patpro
7445,suppress mass post budgetair
7446,post budgetair export une colon est mal libel
7447,item disponibl mvt anticip faux mouv ponctuel
7448,creation lien simpl ver etabl revoir
7449,rel post travail pginat fonction
7450,onglet consomm action cre financ
7452,liq pag meti accueil
7453,rel post travail bug recherch quand tous criter sais
7454,liq gestion liquid
7455,liq pag parametrag
7456,liq a gestion piec justif
7457,suppress mass impossibl interblocag
7458,liq a sais entet
7459,export excel libel colon chang
7460,profil requ donne cadr emploi grad sont disponib bon moment
7461,activit competent
7462,affichag calul occup
7463,creation champ etat roug alor renseign
7464,zon etat cot libel etat affect doit apparaitr cas appar chang donne
7465,item aca droit interrog budget modifi mouv
7466,creation depuis referentiel fonction plus
7467,ergo depalc onglet specificit coch deplac
7468,item aca droit depass bas etendu messag alert
7469,item aca dissoci messag imput etendu sur bas
8282,bltextboxdatepick ger changehandl lorsqu dat modifie depuis calendri
7471,erreur gwt voir retour vacanc
7472,item aca dat engag depasse creerr
7474,financ ergonom affichag list
7475,fiannc messag creation mem dat debut dat fin infin
7476,defin reg creation mouv comptabl onglet histor
7477,enregistr dossi agent quand exist competent
7478,onglet valeur list imput doit deroule ouvertur
7479,item aca droit depass etendu messag bloqu
7480,modif compos imput fermetur immobilis cour
7481,recherch immobilis affich vnc immobilis
7482,valeur prix unitair non align
7483,financ dat debut doit etre controle rapport affect
7487,donne pai rafraich list creation
7484,valeur quantit valeur actif brut init fauss
7485,identit recherch categor une immobilis mouv comptabl non filtre
7486,item aca control depass san formalit prealabl inact
7488,occup si cas agent list doit etre enrich post budgetair taux affect diapo
7489,erreur enregistr absenc affect post exist
7490,histo post travail problem enregistr dat errone
7491,numerot immobilis
7492,donne non enregistre check box onglet occupatio sauvegard
7938,aggreg integr tach fair bureau accueil
7939,sen engag referent tj dep mem sais eng recet
7496,histor lign integr etud affiche filtr
7497,histor tri sur colon mouv comptab
7498,item recuper automat tva engag
7499,vir ouvertur prepar cod procedur financ obligatoir tord
7525,ajout repris diplom derog agent sous eform
7501,item peut cre mouv march eap san march
7502,clotur impossibl clor post travail histor
7503,vir ouvertur une prepar erreur unicit injustifie
7504,histor select sort affich tous mouv comptab
7505,vir amelior compteur vir
7506,histor modif analys
7507,vir amelior affichag control disponibl
7508,vir charg etap filtr hypothes sourc propose
7509,vir impossibl consult lign vir
7510,histor affichag ecritur amort modif analys
7511,histor format dat rattach
7512,imput aucun repris sup dijon
7513,post travail seul grad principal repr
7514,repris activit competent post travail
7515,cas repris meti desc met repris diplom prof dipl post fonction
7516,blocag repris competent agent null point voir log
10332,faibl niveau utilisabilit sais ventil analyt
7517,affichag fluctu pav affect carrier synthet
7518,zon recherch dat previsionnel depart pas ramen agent dont dat
7519,abstractblcomposit method static defaultnotifydatachanged mutualis tout implement defaut mant
7520,compt rendu recet bp
7521,compt rendu recet b mis jour anticip
7522,compt rendu recet mis a jour anticipe mont negat
7523,lien simpl lien multip clic lign fair select tout donne sais
7524,blfieldsetpanel light
7526,pouvoir ferm phas leur displaymanag removephas phasemetadat
7528,ajout repris lien stag diplom satg competent eform
7529,subv dossi model
7530,subv parametrag courri ajout champ
7531,subv parametrag courri telephon
7532,eprep initialis part oper
7533,blocag lanc null pint getattribut wf user
7534,impossibl visualis innertemplat
7535,command cre plusieur bon command utilis
7536,affichag onglet decal ver bas
7537,quantit sais decim
7538,bltablelist certain donne apparaissent noir autr bleu
7539,bltablelist separ colon sont visib
7544,liensimpl declench requet affichag proposit dev
7540,blhtml compos deprec ormais supprim api
7541,bltablelist setenabled distribu present tous widget grill pied list
7542,visualis fichi vi firefox
7543,bltextboxdat npe sur datepattern vid
7545,enlev premi decalcul nom lis
7546,colon cot patronal toujour
7547,messag collectivit etre mis jour inattendu
7548,dat transfert mis jour
7549,period rappel obligatoir projet typ rappel
7550,propos bouton raffraich quand est util
7551,lor enregistr scenario rattach
7552,onglet session http donne manqu depuis cor look web
7553,mettr jour dat calcul paramdet fin calcul annuel
7554,interdir tout action utilis pend affichag fenetr attent
7555,chang imput doit gener lign coutprojet moin plus
7556,gestion valeur defaut booleen visadfc visacd
7557,servic agent doivent etre inaccessib collectivit
7558,subv gestion tier plusieur adress
7559,messag targ script pag specified valid final workflow
7561,visualis tier
7562,affichag disponibl imput
7563,pagin list
7564,affichag list recherch imput
7565,amelior recherch compos imput
7566,anomal avanc lign engag
7567,defaut affichag engag apre enregistr
7568,amelior affichag cumul engag
7569,amelior affichag justif cumul
7570,formattag donne sur export tableur
7571,list derni engag cre
7572,referent lign mouv lieu lign engag
7573,parametrag chemin acce exe
7574,sous onglet ouvert par defaut sur onglet referent
7575,affichag direct list sous onglet onglet referent
7576,affichag cumul engag consomm
7577,anomal sais imput recet
7578,contro depass inopin recet
7579,reg acce aux imput non conform
7580,optimis recherch engag
7581,list criter recherch engag
7582,recherch engag anticip fonction
7583,anomal sur comptag engag
7584,anomal criter recherch oper
7585,quoi correspond criter command cas coch droit
7586,parametrag affichag list engag
7587,amelior affichag list engag
7588,amelior recherch nomenclatur achat
7589,non conformit control seuil hor march
7590,anomal maj cumul
7591,presais consult scenario don mem resultat depuis fich agent
7592,bltextboxtim non remis zero effac contenu textbox
7593,colon charg patronal toujour egal zero
7594,impossibl valid charg pai
7595,supprim colon charg pai
7596,initialis libel compos budget budget selection
7597,aucun agent trouv lor recherch
7598,messag faux control dat
7599,remplac employeur par collectivit
7600,budget pas obligatoir
7601,lor extract tableur
7602,dat comparaison doit etre obligatoir
7603,prefix titr fenetr projet
7604,libel obligatoir
7605,annul lanc calcul serveur doit modifi etat projet
7606,arrang list agent projet manuel
7607,recherch agent rattach
7608,permettr consult bulletin projet annul rejet
7609,faut pouvoir supprim occurrent projet etat transfer
7610,control dat revoir
7611,revoir messag lor suppress lign resultat
7612,affichag list
7613,coherent affichag list environ
7614,messag erreur intempest lor ouvertur mouv
7615,erreur bloqu lor suppress mouv
7616,ajout method ajout oncellclick le bltablelist san redefin cet method
7617,defaut affichag cle modul
7618,gestion cohabit et eengag
7619,present habilit eengag
7620,present tach eengag gestion habilit
7621,coherent habilit relat depass disponibl
7622,amelior gestion habilit
7623,incoherent sur habilit propose
7624,habilit inut
7625,gestion habilit mult budget
7626,anomal habilit sur gestion mod
7627,anomal droit consult uniqu
7628,anomal habilit sais part model
7629,suppress lign engag san avoir habilit
7630,gestion habilit mult budget
7631,anomal droit sur engag ponctuel seul
7632,extract ver tableur
7633,acce environ
7634,edit ksl parametr compatibl entrain decallag programm bulletin salair
7635,donne errone incomplet comparaison
7636,acce impossibl element url indiqu mail
7637,bltextboxperiodpick impossibl selection period mois anne mois
7638,problem affichag fich immobilis
7639,plantag planning agent quot nom prenom
7640,fonction sais engag part brouillon bien activ inoper
7641,control coherent provoqu plantag une erreur cumul tier
7642,plantag creation engag depuis brouillon
7643,dan mod onglet mouv financi rajout oper
7644,mod disquet enregistr absent onglet utilis budget
7645,mod dysfonction confidentialit group utilis
7646,ergonom confidentialit par group sur mod
7647,amelior ergonom confidentialit par utilis sur mod
12380,remonte erreur journal appliqu notr serveur appliqu sed
7649,bloc ouvr lor creation part model
7650,manqu messag anomal
7651,control inopin sur enregistr lign
7652,ecp enlev dat blocag lor olde lign
7655,lor affichag
7656,impossibl modifi certain mouv
7657,mont sevic fait bas egal null
7658,mapp jav dispos trac lorsqu objet clon clon different fin clonag
7659,dateutil periodevalidator fonction
7660,plantag sur acce engag gener depuis une command
7661,bo ajout regroup class postion statut incident
7662,demand creation objet incident
7663,budget agent class situat agent incident
7664,format decompt dif incident
7665,univer champ manqu incident
7666,demand amelior simul budgetair incident
7667,rhimport champ taux occup theoriqu inexist spocr csv incident
7668,acce rapid edit trait esed incident
7669,demand evolu econg incident
7670,edit bulletin incident fr
7671,pert inform lor creation session incident
7672,demand amelior alert absenc incident
10374,list edit arret pai colon list arret typ autr decale
7673,planton ouvertur mouv
7674,erreur fatal null enregistr lign engag
7675,planning cong separ bandeau dat
7676,nomenclatur achat non filtre
7677,incoherent nomenclatur achat entre lign engag compt
7678,erreur cumul imput messag depass valid
7680,pe budget mis plac version unix
7681,problem mecan suppleanc
7682,egpec lot
7683,plantag clic bouton barr outil fenetr non activ
7684,eengag lot
7685,packaging reglementair
7686,eimmobilis lot
7687,migrat natstar
7688,migrat ksl
7689,sso ldap
7690,compatiblit
7691,compatibilit linux rhel bit serveur
7692,compatibilit window tse bit client
7693,compatibilit window bit client serveur
7694,compatibilit window bit client
7695,compatibilit openoffic
7696,compatibilit microsoft offic
7697,sso ldap
7698,sso ldap opal
7699,sso ldap web
7700,sso ldap xnet
7701,pe budget
7702,compatibilit bureaut openoffic offic
7703,compatibilit bit
7704,compatibilit window seven
7705,compatibilit navig
7706,pouvoir selection metho veut gener loadall etc seront genere
7708,chiffrag evolu eliquid gener flux pe findigoplus
7709,chiffrag evolu eliquid protocol indigo
7710,chiffrag evolu eliquid protocol ocre
7711,chiffrag evolu eliquid interfac filien
7845,imm recherch don possibilit list tout immo sort partiel total
7763,cor creation utilis xnet inexist messag avert
7847,chiffrag gestion lock updatoken tab immos commun entre opal e immo
